id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
169,工况 缝内暂堵,统计量,施工泵压方差: 4.5135,E0163,E0170,worktype:红页L1HF:11:加砂中:缝内暂堵,worktype_stats:红页L1HF:11:加砂中:缝内暂堵:施工泵压:var
170,工况 缝内暂堵,当前建议,当前建议: 无建议,E0163,E0171,worktype:红页L1HF:11:加砂中:缝内暂堵,suggestion:红页L1HF:11:加砂中:缝内暂堵
171,施工情况 加砂中,工况,工况 缝口暂堵,E0146,E0172,condition:红页L1HF:11:加砂中,worktype:红页L1HF:11:加砂中:缝口暂堵
172,工况 缝口暂堵,工况时间,工况时间 2024-01-09 17:19:50,E0172,E0173,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_time:红页L1HF:11:加砂中:缝口暂堵
173,工况 缝口暂堵,统计量,砂比平均值: 6.0189,E0172,E0174,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:砂比:mean
174,工况 缝口暂堵,统计量,砂比方差: 9.1929,E0172,E0175,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:砂比:var
175,工况 缝口暂堵,统计量,排量平均值: 21.3527,E0172,E0176,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:排量:mean
176,工况 缝口暂堵,统计量,排量方差: 6.4811,E0172,E0177,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:排量:var
177,工况 缝口暂堵,统计量,施工泵压平均值: 78.7871,E0172,E0178,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:施工泵压:mean
178,工况 缝口暂堵,统计量,施工泵压方差: 43.9393,E0172,E0179,worktype:红页L1HF:11:加砂中:缝口暂堵,worktype_stats:红页L1HF:11:加砂中:缝口暂堵:施工泵压:var
179,工况 缝口暂堵,当前建议,当前建议: 无建议,E0172,E0180,worktype:红页L1HF:11:加砂中:缝口暂堵,suggestion:红页L1HF:11:加砂中:缝口暂堵
180,施工情况 加砂中,工况,工况 主缝延伸,E0146,E0181,condition:红页L1HF:11:加砂中,worktype:红页L1HF:11:加砂中:主缝延伸
181,工况 主缝延伸,工况时间,工况时间 2024-01-09 18:26:40,E0181,E0182,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_time:红页L1HF:11:加砂中:主缝延伸
182,工况 主缝延伸,统计量,砂比平均值: 6.7768,E0181,E0183,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:砂比:mean
183,工况 主缝延伸,统计量,砂比方差: 5.0149,E0181,E0184,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:砂比:var
184,工况 主缝延伸,统计量,排量平均值: 22.2497,E0181,E0185,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:排量:mean
185,工况 主缝延伸,统计量,排量方差: 0.0302,E0181,E0186,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:排量:var
186,工况 主缝延伸,统计量,施工泵压平均值: 83.2476,E0181,E0187,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:施工泵压:mean
187,工况 主缝延伸,统计量,施工泵压方差: 2.8783,E0181,E0188,worktype:红页L1HF:11:加砂中:主缝延伸,worktype_stats:红页L1HF:11:加砂中:主缝延伸:施工泵压:var
188,工况 主缝延伸,当前建议,当前建议: 无建议,E0181,E0189,worktype:红页L1HF:11:加砂中:主缝延伸,suggestion:红页L1HF:11:加砂中:主缝延伸
189,段号 11,施工情况,施工情况 加砂后,E0121,E0190,segment:红页L1HF:11,condition:红页L1HF:11:加砂后
190,施工情况 加砂后,施工时间,施工时间 2024-01-09 18:53:40,E0190,E0191,condition:红页L1HF:11:加砂后,condition_time:红页L1HF:11:加砂后
191,施工情况 加砂后,统计量,砂比平均值: 无数据,E0190,E0192,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:砂比:mean
192,施工情况 加砂后,统计量,砂比方差: 无数据,E0190,E0193,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:砂比:var
193,施工情况 加砂后,统计量,排量平均值: 2.4315,E0190,E0194,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:排量:mean
194,施工情况 加砂后,统计量,排量方差: 45.9831,E0190,E0195,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:排量:var
195,施工情况 加砂后,统计量,施工泵压平均值: 42.3954,E0190,E0196,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:施工泵压:mean
196,施工情况 加砂后,统计量,施工泵压方差: 192.6975,E0190,E0197,condition:红页L1HF:11:加砂后,condition_stats:红页L1HF:11:加砂后:施工泵压:var
197,施工情况 加砂后,工况,工况 主缝延伸,E0190,E0198,condition:红页L1HF:11:加砂后,worktype:红页L1HF:11:加砂后:主缝延伸
198,工况 主缝延伸,工况时间,工况时间 2024-01-09 18:53:40,E0198,E0199,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_time:红页L1HF:11:加砂后:主缝延伸
199,工况 主缝延伸,统计量,砂比平均值: 无数据,E0198,E0200,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:砂比:mean
200,工况 主缝延伸,统计量,砂比方差: 无数据,E0198,E0201,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:砂比:var
201,工况 主缝延伸,统计量,排量平均值: 22.28,E0198,E0202,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:排量:mean
202,工况 主缝延伸,统计量,排量方差: 0.0,E0198,E0203,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:排量:var
203,工况 主缝延伸,统计量,施工泵压平均值: 83.2775,E0198,E0204,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:施工泵压:mean
204,工况 主缝延伸,统计量,施工泵压方差: 0.0026,E0198,E0205,worktype:红页L1HF:11:加砂后:主缝延伸,worktype_stats:红页L1HF:11:加砂后:主缝延伸:施工泵压:var
205,工况 主缝延伸,当前建议,当前建议: 无建议,E0198,E0206,worktype:红页L1HF:11:加砂后:主缝延伸,suggestion:红页L1HF:11:加砂后:主缝延伸
206,井号 红页L1HF,段号,段号 12,E0001,E0207,well:红页L1HF,segment:红页L1HF:12
207,段号 12,段号时间,段号时间 2024-01-10 07:57:30,E0207,E0208,segment:红页L1HF:12,segment_time:红页L1HF:12
208,段号 12,统计量,砂比平均值: 9.8198,E0207,E0209,segment:红页L1HF:12,segment_stats:红页L1HF:12:砂比:mean
209,段号 12,统计量,砂比方差: 6.9018,E0207,E0210,segment:红页L1HF:12,segment_stats:红页L1HF:12:砂比:var
210,段号 12,统计量,排量平均值: 16.2737,E0207,E0211,segment:红页L1HF:12,segment_stats:红页L1HF:12:排量:mean
211,段号 12,统计量,排量方差: 107.9838,E0207,E0212,segment:红页L1HF:12,segment_stats:红页L1HF:12:排量:var
212,段号 12,统计量,施工泵压平均值: 66.5042,E0207,E0213,segment:红页L1HF:12,segment_stats:红页L1HF:12:施工泵压:mean
213,段号 12,统计量,施工泵压方差: 322.1387,E0207,E0214,segment:红页L1HF:12,segment_stats:红页L1HF:12:施工泵压:var
214,段号 12,施工情况,施工情况 加砂前,E0207,E0215,segment:红页L1HF:12,condition:红页L1HF:12:加砂前
215,施工情况 加砂前,施工时间,施工时间 2024-01-10 07:57:30,E0215,E0216,condition:红页L1HF:12:加砂前,condition_time:红页L1HF:12:加砂前
216,施工情况 加砂前,统计量,砂比平均值: 无数据,E0215,E0217,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:砂比:mean
217,施工情况 加砂前,统计量,砂比方差: 无数据,E0215,E0218,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:砂比:var
218,施工情况 加砂前,统计量,排量平均值: 8.5328,E0215,E0219,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:排量:mean
219,施工情况 加砂前,统计量,排量方差: 55.1458,E0215,E0220,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:排量:var
220,施工情况 加砂前,统计量,施工泵压平均值: 58.951,E0215,E0221,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:施工泵压:mean
221,施工情况 加砂前,统计量,施工泵压方差: 461.8671,E0215,E0222,condition:红页L1HF:12:加砂前,condition_stats:红页L1HF:12:加砂前:施工泵压:var
222,施工情况 加砂前,工况,工况 缝高延伸,E0215,E0223,condition:红页L1HF:12:加砂前,worktype:红页L1HF:12:加砂前:缝高延伸
223,工况 缝高延伸,工况时间,工况时间 2024-01-10 08:19:40,E0223,E0224,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_time:红页L1HF:12:加砂前:缝高延伸
224,工况 缝高延伸,统计量,砂比平均值: 无数据,E0223,E0225,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:砂比:mean
225,工况 缝高延伸,统计量,砂比方差: 无数据,E0223,E0226,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:砂比:var
226,工况 缝高延伸,统计量,排量平均值: 18.0186,E0223,E0227,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:排量:mean
227,工况 缝高延伸,统计量,排量方差: 16.46,E0223,E0228,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:排量:var
228,工况 缝高延伸,统计量,施工泵压平均值: 84.5251,E0223,E0229,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:施工泵压:mean
229,工况 缝高延伸,统计量,施工泵压方差: 31.0088,E0223,E0230,worktype:红页L1HF:12:加砂前:缝高延伸,worktype_stats:红页L1HF:12:加砂前:缝高延伸:施工泵压:var
230,工况 缝高延伸,当前建议,当前建议: 保持当前措施,E0223,E0231,worktype:红页L1HF:12:加砂前:缝高延伸,suggestion:红页L1HF:12:加砂前:缝高延伸
231,段号 12,施工情况,施工情况 加砂中,E0207,E0232,segment:红页L1HF:12,condition:红页L1HF:12:加砂中
232,施工情况 加砂中,施工时间,施工时间 2024-01-10 08:31:00,E0232,E0233,condition:红页L1HF:12:加砂中,condition_time:红页L1HF:12:加砂中
233,施工情况 加砂中,统计量,砂比平均值: 9.8198,E0232,E0234,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:砂比:mean
234,施工情况 加砂中,统计量,砂比方差: 6.9018,E0232,E0235,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:砂比:var
235,施工情况 加砂中,统计量,排量平均值: 23.7324,E0232,E0236,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:排量:mean
236,施工情况 加砂中,统计量,排量方差: 2.1989,E0232,E0237,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:排量:var
237,施工情况 加砂中,统计量,施工泵压平均值: 77.2594,E0232,E0238,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:施工泵压:mean
238,施工情况 加砂中,统计量,施工泵压方差: 15.2208,E0232,E0239,condition:红页L1HF:12:加砂中,condition_stats:红页L1HF:12:加砂中:施工泵压:var
239,施工情况 加砂中,工况,工况 缝内暂堵,E0232,E0240,condition:红页L1HF:12:加砂中,worktype:红页L1HF:12:加砂中:缝内暂堵
240,工况 缝内暂堵,工况时间,工况时间 2024-01-10 08:48:10,E0240,E0241,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_time:红页L1HF:12:加砂中:缝内暂堵
241,工况 缝内暂堵,统计量,砂比平均值: 6.3645,E0240,E0242,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:砂比:mean
242,工况 缝内暂堵,统计量,砂比方差: 2.6942,E0240,E0243,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:砂比:var
243,工况 缝内暂堵,统计量,排量平均值: 24.0116,E0240,E0244,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:排量:mean
244,工况 缝内暂堵,统计量,排量方差: 0.0001,E0240,E0245,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:排量:var
245,工况 缝内暂堵,统计量,施工泵压平均值: 76.5925,E0240,E0246,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:施工泵压:mean
246,工况 缝内暂堵,统计量,施工泵压方差: 8.9653,E0240,E0247,worktype:红页L1HF:12:加砂中:缝内暂堵,worktype_stats:红页L1HF:12:加砂中:缝内暂堵:施工泵压:var
247,工况 缝内暂堵,当前建议,当前建议: 无建议,E0240,E0248,worktype:红页L1HF:12:加砂中:缝内暂堵,suggestion:红页L1HF:12:加砂中:缝内暂堵
248,施工情况 加砂中,工况,工况 缝口暂堵,E0232,E0249,condition:红页L1HF:12:加砂中,worktype:红页L1HF:12:加砂中:缝口暂堵
249,工况 缝口暂堵,工况时间,工况时间 2024-01-10 09:49:40,E0249,E0250,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_time:红页L1HF:12:加砂中:缝口暂堵
250,工况 缝口暂堵,统计量,砂比平均值: 8.5068,E0249,E0251,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:砂比:mean
251,工况 缝口暂堵,统计量,砂比方差: 7.6261,E0249,E0252,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:砂比:var
252,工况 缝口暂堵,统计量,排量平均值: 22.1333,E0249,E0253,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:排量:mean
253,工况 缝口暂堵,统计量,排量方差: 11.7725,E0249,E0254,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:排量:var
254,工况 缝口暂堵,统计量,施工泵压平均值: 73.1143,E0249,E0255,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:施工泵压:mean
255,工况 缝口暂堵,统计量,施工泵压方差: 50.9636,E0249,E0256,worktype:红页L1HF:12:加砂中:缝口暂堵,worktype_stats:红页L1HF:12:加砂中:缝口暂堵:施工泵压:var
256,工况 缝口暂堵,当前建议,当前建议: 无建议,E0249,E0257,worktype:红页L1HF:12:加砂中:缝口暂堵,suggestion:红页L1HF:12:加砂中:缝口暂堵
257,段号 12,施工情况,施工情况 加砂后,E0207,E0258,segment:红页L1HF:12,condition:红页L1HF:12:加砂后
258,施工情况 加砂后,施工时间,施工时间 2024-01-10 10:31:10,E0258,E0259,condition:红页L1HF:12:加砂后,condition_time:红页L1HF:12:加砂后
259,施工情况 加砂后,统计量,砂比平均值: 无数据,E0258,E0260,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:砂比:mean
260,施工情况 加砂后,统计量,砂比方差: 无数据,E0258,E0261,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:砂比:var
261,施工情况 加砂后,统计量,排量平均值: 1.9561,E0258,E0262,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:排量:mean
262,施工情况 加砂后,统计量,排量方差: 40.3114,E0258,E0263,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:排量:var
263,施工情况 加砂后,统计量,施工泵压平均值: 42.5641,E0258,E0264,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:施工泵压:mean
264,施工情况 加砂后,统计量,施工泵压方差: 117.6677,E0258,E0265,condition:红页L1HF:12:加砂后,condition_stats:红页L1HF:12:加砂后:施工泵压:var
265,井号 红页L1HF,段号,段号 13,E0001,E0266,well:红页L1HF,segment:红页L1HF:13
266,段号 13,段号时间,段号时间 2024-01-10 14:57:40,E0266,E0267,segment:红页L1HF:13,segment_time:红页L1HF:13
267,段号 13,统计量,砂比平均值: 9.4558,E0266,E0268,segment:红页L1HF:13,segment_stats:红页L1HF:13:砂比:mean
268,段号 13,统计量,砂比方差: 7.3203,E0266,E0269,segment:红页L1HF:13,segment_stats:红页L1HF:13:砂比:var
269,段号 13,统计量,排量平均值: 16.2405,E0266,E0270,segment:红页L1HF:13,segment_stats:红页L1HF:13:排量:mean
270,段号 13,统计量,排量方差: 107.5521,E0266,E0271,segment:红页L1HF:13,segment_stats:红页L1HF:13:排量:var
271,段号 13,统计量,施工泵压平均值: 65.4647,E0266,E0272,segment:红页L1HF:13,segment_stats:红页L1HF:13:施工泵压:mean
272,段号 13,统计量,施工泵压方差: 287.2276,E0266,E0273,segment:红页L1HF:13,segment_stats:红页L1HF:13:施工泵压:var
273,段号 13,施工情况,施工情况 加砂前,E0266,E0274,segment:红页L1HF:13,condition:红页L1HF:13:加砂前
274,施工情况 加砂前,施工时间,施工时间 2024-01-10 14:57:40,E0274,E0275,condition:红页L1HF:13:加砂前,condition_time:红页L1HF:13:加砂前
275,施工情况 加砂前,统计量,砂比平均值: 无数据,E0274,E0276,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:砂比:mean
276,施工情况 加砂前,统计量,砂比方差: 无数据,E0274,E0277,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:砂比:var
277,施工情况 加砂前,统计量,排量平均值: 7.1444,E0274,E0278,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:排量:mean
278,施工情况 加砂前,统计量,排量方差: 39.7376,E0274,E0279,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:排量:var
279,施工情况 加砂前,统计量,施工泵压平均值: 56.187,E0274,E0280,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:施工泵压:mean
280,施工情况 加砂前,统计量,施工泵压方差: 385.1827,E0274,E0281,condition:红页L1HF:13:加砂前,condition_stats:红页L1HF:13:加砂前:施工泵压:var
281,施工情况 加砂前,工况,工况 缝高延伸,E0274,E0282,condition:红页L1HF:13:加砂前,worktype:红页L1HF:13:加砂前:缝高延伸
