entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id
E0272,施工泵压平均值: 65.4647,stat,,,,,segment_stats:红页L1HF:13:施工泵压:mean
E0273,施工泵压方差: 287.2276,stat,,,,,segment_stats:红页L1HF:13:施工泵压:var
E0274,施工情况 加砂前,condition,,,,,condition:红页L1HF:13:加砂前
E0275,施工时间 2024-01-10 14:57:40,time,,,,,condition_time:红页L1HF:13:加砂前
E0276,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:13:加砂前:砂比:mean
E0277,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:13:加砂前:砂比:var
E0278,排量平均值: 7.1444,stat,,,,,condition_stats:红页L1HF:13:加砂前:排量:mean
E0279,排量方差: 39.7376,stat,,,,,condition_stats:红页L1HF:13:加砂前:排量:var
E0280,施工泵压平均值: 56.187,stat,,,,,condition_stats:红页L1HF:13:加砂前:施工泵压:mean
E0281,施工泵压方差: 385.1827,stat,,,,,condition_stats:红页L1HF:13:加砂前:施工泵压:var
E0282,工况 缝高延伸,worktype,,,,,worktype:红页L1HF:13:加砂前:缝高延伸
E0283,工况时间 2024-01-10 15:19:40,time,,,,,worktype_time:红页L1HF:13:加砂前:缝高延伸
E0284,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:砂比:mean
E0285,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:砂比:var
E0286,排量平均值: 16.9782,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:排量:mean
E0287,排量方差: 10.3086,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:排量:var
E0288,施工泵压平均值: 85.142,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:施工泵压:mean
E0289,施工泵压方差: 39.0722,stat,,,,,worktype_stats:红页L1HF:13:加砂前:缝高延伸:施工泵压:var
E0290,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:13:加砂前:缝高延伸
E0291,施工情况 加砂中,condition,,,,,condition:红页L1HF:13:加砂中
E0292,施工时间 2024-01-10 15:27:40,time,,,,,condition_time:红页L1HF:13:加砂中
E0293,砂比平均值: 9.4558,stat,,,,,condition_stats:红页L1HF:13:加砂中:砂比:mean
E0294,砂比方差: 7.3203,stat,,,,,condition_stats:红页L1HF:13:加砂中:砂比:var
E0295,排量平均值: 23.3571,stat,,,,,condition_stats:红页L1HF:13:加砂中:排量:mean
E0296,排量方差: 7.8471,stat,,,,,condition_stats:红页L1HF:13:加砂中:排量:var
E0297,施工泵压平均值: 75.2453,stat,,,,,condition_stats:红页L1HF:13:加砂中:施工泵压:mean
E0298,施工泵压方差: 30.9334,stat,,,,,condition_stats:红页L1HF:13:加砂中:施工泵压:var
E0299,工况 缝高延伸,worktype,,,,,worktype:红页L1HF:13:加砂中:缝高延伸
E0300,工况时间 2024-01-10 15:27:40,time,,,,,worktype_time:红页L1HF:13:加砂中:缝高延伸
E0301,砂比平均值: 3.9,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:砂比:mean
E0302,砂比方差: 1.44,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:砂比:var
E0303,排量平均值: 24.05,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:排量:mean
E0304,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:排量:var
E0305,施工泵压平均值: 70.45,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:施工泵压:mean
E0306,施工泵压方差: 0.0169,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝高延伸:施工泵压:var
E0307,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:13:加砂中:缝高延伸
E0308,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:13:加砂中:缝内暂堵
E0309,工况时间 2024-01-10 15:45:10,time,,,,,worktype_time:红页L1HF:13:加砂中:缝内暂堵
E0310,砂比平均值: 6.7989,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:砂比:mean
E0311,砂比方差: 4.8061,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:砂比:var
E0312,排量平均值: 21.7382,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:排量:mean
E0313,排量方差: 18.0965,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:排量:var
E0314,施工泵压平均值: 70.9966,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:施工泵压:mean
E0315,施工泵压方差: 70.4973,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝内暂堵:施工泵压:var
E0316,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:13:加砂中:缝内暂堵
E0317,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:13:加砂中:缝口暂堵
E0318,工况时间 2024-01-10 16:05:20,time,,,,,worktype_time:红页L1HF:13:加砂中:缝口暂堵
E0319,砂比平均值: 7.8864,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:砂比:mean
E0320,砂比方差: 1.9948,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:砂比:var
E0321,排量平均值: 22.8089,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:排量:mean
E0322,排量方差: 8.5626,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:排量:var
E0323,施工泵压平均值: 73.1351,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:施工泵压:mean
E0324,施工泵压方差: 28.9022,stat,,,,,worktype_stats:红页L1HF:13:加砂中:缝口暂堵:施工泵压:var
E0325,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:13:加砂中:缝口暂堵
E0326,施工情况 加砂后,condition,,,,,condition:红页L1HF:13:加砂后
E0327,施工时间 2024-01-10 17:30:10,time,,,,,condition_time:红页L1HF:13:加砂后
E0328,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:13:加砂后:砂比:mean
E0329,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:13:加砂后:砂比:var
E0330,排量平均值: 2.1044,stat,,,,,condition_stats:红页L1HF:13:加砂后:排量:mean
E0331,排量方差: 43.9277,stat,,,,,condition_stats:红页L1HF:13:加砂后:排量:var
E0332,施工泵压平均值: 43.4224,stat,,,,,condition_stats:红页L1HF:13:加砂后:施工泵压:mean
E0333,施工泵压方差: 137.7092,stat,,,,,condition_stats:红页L1HF:13:加砂后:施工泵压:var
E0334,段号 14,segment,,,,,segment:红页L1HF:14
E0335,段号时间 2024-01-11 07:58:00,time,,,,,segment_time:红页L1HF:14
E0336,砂比平均值: 9.4279,stat,,,,,segment_stats:红页L1HF:14:砂比:mean
E0337,砂比方差: 7.5171,stat,,,,,segment_stats:红页L1HF:14:砂比:var
E0338,排量平均值: 16.8635,stat,,,,,segment_stats:红页L1HF:14:排量:mean
E0339,排量方差: 106.256,stat,,,,,segment_stats:红页L1HF:14:排量:var
E0340,施工泵压平均值: 67.0155,stat,,,,,segment_stats:红页L1HF:14:施工泵压:mean
E0341,施工泵压方差: 307.5522,stat,,,,,segment_stats:红页L1HF:14:施工泵压:var
E0342,施工情况 加砂前,condition,,,,,condition:红页L1HF:14:加砂前
E0343,施工时间 2024-01-11 07:58:00,time,,,,,condition_time:红页L1HF:14:加砂前
E0344,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:14:加砂前:砂比:mean
E0345,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:14:加砂前:砂比:var
E0346,排量平均值: 8.1357,stat,,,,,condition_stats:红页L1HF:14:加砂前:排量:mean
E0347,排量方差: 54.7228,stat,,,,,condition_stats:红页L1HF:14:加砂前:排量:var
E0348,施工泵压平均值: 54.6313,stat,,,,,condition_stats:红页L1HF:14:加砂前:施工泵压:mean
E0349,施工泵压方差: 356.0242,stat,,,,,condition_stats:红页L1HF:14:加砂前:施工泵压:var
E0350,工况 缝高延伸,worktype,,,,,worktype:红页L1HF:14:加砂前:缝高延伸
E0351,工况时间 2024-01-11 08:20:40,time,,,,,worktype_time:红页L1HF:14:加砂前:缝高延伸
E0352,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:砂比:mean
E0353,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:砂比:var
E0354,排量平均值: 18.485,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:排量:mean
E0355,排量方差: 10.4035,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:排量:var
E0356,施工泵压平均值: 80.5844,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:施工泵压:mean
E0357,施工泵压方差: 94.5303,stat,,,,,worktype_stats:红页L1HF:14:加砂前:缝高延伸:施工泵压:var
E0358,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:14:加砂前:缝高延伸
E0359,施工情况 加砂中,condition,,,,,condition:红页L1HF:14:加砂中
E0360,施工时间 2024-01-11 08:30:00,time,,,,,condition_time:红页L1HF:14:加砂中
E0361,砂比平均值: 9.4279,stat,,,,,condition_stats:红页L1HF:14:加砂中:砂比:mean
E0362,砂比方差: 7.5171,stat,,,,,condition_stats:红页L1HF:14:加砂中:砂比:var
E0363,排量平均值: 23.9802,stat,,,,,condition_stats:红页L1HF:14:加砂中:排量:mean
E0364,排量方差: 0.2398,stat,,,,,condition_stats:红页L1HF:14:加砂中:排量:var
E0365,施工泵压平均值: 77.9442,stat,,,,,condition_stats:红页L1HF:14:加砂中:施工泵压:mean
E0366,施工泵压方差: 9.5092,stat,,,,,condition_stats:红页L1HF:14:加砂中:施工泵压:var
E0367,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:14:加砂中:缝内暂堵
E0368,工况时间 2024-01-11 08:51:20,time,,,,,worktype_time:红页L1HF:14:加砂中:缝内暂堵
E0369,砂比平均值: 6.9221,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:砂比:mean
E0370,砂比方差: 7.27,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:砂比:var
E0371,排量平均值: 24.0443,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:排量:mean
E0372,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:排量:var
E0373,施工泵压平均值: 76.9759,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:施工泵压:mean
E0374,施工泵压方差: 8.3498,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝内暂堵:施工泵压:var
E0375,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:14:加砂中:缝内暂堵
E0376,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:14:加砂中:缝口暂堵
E0377,工况时间 2024-01-11 09:08:30,time,,,,,worktype_time:红页L1HF:14:加砂中:缝口暂堵
E0378,砂比平均值: 6.6812,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:砂比:mean
E0379,砂比方差: 7.1434,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:砂比:var
E0380,排量平均值: 23.4388,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:排量:mean
E0381,排量方差: 1.9203,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:排量:var
E0382,施工泵压平均值: 77.1065,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:施工泵压:mean
E0383,施工泵压方差: 22.8456,stat,,,,,worktype_stats:红页L1HF:14:加砂中:缝口暂堵:施工泵压:var
E0384,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:14:加砂中:缝口暂堵
E0385,施工情况 加砂后,condition,,,,,condition:红页L1HF:14:加砂后
E0386,施工时间 2024-01-11 10:27:20,time,,,,,condition_time:红页L1HF:14:加砂后
E0387,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:14:加砂后:砂比:mean
E0388,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:14:加砂后:砂比:var
E0389,排量平均值: 2.2208,stat,,,,,condition_stats:红页L1HF:14:加砂后:排量:mean
E0390,排量方差: 45.6182,stat,,,,,condition_stats:红页L1HF:14:加砂后:排量:var
E0391,施工泵压平均值: 43.5917,stat,,,,,condition_stats:红页L1HF:14:加砂后:施工泵压:mean
E0392,施工泵压方差: 142.1998,stat,,,,,condition_stats:红页L1HF:14:加砂后:施工泵压:var
E0393,段号 15,segment,,,,,segment:红页L1HF:15
E0394,段号时间 2024-01-11 14:29:50,time,,,,,segment_time:红页L1HF:15
E0395,砂比平均值: 9.2755,stat,,,,,segment_stats:红页L1HF:15:砂比:mean
E0396,砂比方差: 6.7275,stat,,,,,segment_stats:红页L1HF:15:砂比:var
E0397,排量平均值: 16.1612,stat,,,,,segment_stats:红页L1HF:15:排量:mean
E0398,排量方差: 95.0076,stat,,,,,segment_stats:红页L1HF:15:排量:var
E0399,施工泵压平均值: 70.6141,stat,,,,,segment_stats:红页L1HF:15:施工泵压:mean
E0400,施工泵压方差: 388.3396,stat,,,,,segment_stats:红页L1HF:15:施工泵压:var
E0401,施工情况 加砂前,condition,,,,,condition:红页L1HF:15:加砂前
E0402,施工时间 2024-01-11 14:29:50,time,,,,,condition_time:红页L1HF:15:加砂前
E0403,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:15:加砂前:砂比:mean
E0404,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:15:加砂前:砂比:var
E0405,排量平均值: 8.5268,stat,,,,,condition_stats:红页L1HF:15:加砂前:排量:mean
E0406,排量方差: 54.1036,stat,,,,,condition_stats:红页L1HF:15:加砂前:排量:var
E0407,施工泵压平均值: 59.3109,stat,,,,,condition_stats:红页L1HF:15:加砂前:施工泵压:mean
E0408,施工泵压方差: 353.6367,stat,,,,,condition_stats:红页L1HF:15:加砂前:施工泵压:var
E0409,工况 缝高延伸,worktype,,,,,worktype:红页L1HF:15:加砂前:缝高延伸
E0410,工况时间 2024-01-11 14:52:50,time,,,,,worktype_time:红页L1HF:15:加砂前:缝高延伸
E0411,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:砂比:mean
E0412,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:砂比:var
E0413,排量平均值: 19.0154,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:排量:mean
E0414,排量方差: 9.442,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:排量:var
E0415,施工泵压平均值: 83.3544,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:施工泵压:mean
E0416,施工泵压方差: 28.0372,stat,,,,,worktype_stats:红页L1HF:15:加砂前:缝高延伸:施工泵压:var
E0417,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:15:加砂前:缝高延伸
E0418,施工情况 加砂中,condition,,,,,condition:红页L1HF:15:加砂中
E0419,施工时间 2024-01-11 15:02:30,time,,,,,condition_time:红页L1HF:15:加砂中
E0420,砂比平均值: 9.2755,stat,,,,,condition_stats:红页L1HF:15:加砂中:砂比:mean
E0421,砂比方差: 6.7275,stat,,,,,condition_stats:红页L1HF:15:加砂中:砂比:var
E0422,排量平均值: 22.5506,stat,,,,,condition_stats:红页L1HF:15:加砂中:排量:mean
E0423,排量方差: 5.7469,stat,,,,,condition_stats:红页L1HF:15:加砂中:排量:var
E0424,施工泵压平均值: 82.563,stat,,,,,condition_stats:红页L1HF:15:加砂中:施工泵压:mean
E0425,施工泵压方差: 19.1333,stat,,,,,condition_stats:红页L1HF:15:加砂中:施工泵压:var
E0426,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:15:加砂中:缝内暂堵
E0427,工况时间 2024-01-11 15:24:40,time,,,,,worktype_time:红页L1HF:15:加砂中:缝内暂堵
E0428,砂比平均值: 6.8697,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:砂比:mean
E0429,砂比方差: 2.7585,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:砂比:var
E0430,排量平均值: 24.048,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:排量:mean
E0431,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:排量:var
E0432,施工泵压平均值: 79.59,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:施工泵压:mean
E0433,施工泵压方差: 10.8411,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝内暂堵:施工泵压:var
E0434,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:15:加砂中:缝内暂堵
E0435,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:15:加砂中:缝口暂堵
E0436,工况时间 2024-01-11 15:39:30,time,,,,,worktype_time:红页L1HF:15:加砂中:缝口暂堵
E0437,砂比平均值: 6.9324,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:砂比:mean
E0438,砂比方差: 11.8265,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:砂比:var
E0439,排量平均值: 20.8909,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:排量:mean
E0440,排量方差: 8.5131,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:排量:var
E0441,施工泵压平均值: 82.9129,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:施工泵压:mean
E0442,施工泵压方差: 40.3184,stat,,,,,worktype_stats:红页L1HF:15:加砂中:缝口暂堵:施工泵压:var
E0443,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:15:加砂中:缝口暂堵
E0444,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:15:加砂中:主缝延伸
E0445,工况时间 2024-01-11 16:47:10,time,,,,,worktype_time:红页L1HF:15:加砂中:主缝延伸
E0446,砂比平均值: 10.2479,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:砂比:mean
E0447,砂比方差: 2.0143,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:砂比:var
E0448,排量平均值: 21.6858,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:排量:mean
E0449,排量方差: 0.4073,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:排量:var
E0450,施工泵压平均值: 85.8093,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:施工泵压:mean
E0451,施工泵压方差: 1.9216,stat,,,,,worktype_stats:红页L1HF:15:加砂中:主缝延伸:施工泵压:var
E0452,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:15:加砂中:主缝延伸
E0453,施工情况 加砂后,condition,,,,,condition:红页L1HF:15:加砂后
E0454,施工时间 2024-01-11 17:11:10,time,,,,,condition_time:红页L1HF:15:加砂后
E0455,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:15:加砂后:砂比:mean
E0456,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:15:加砂后:砂比:var
E0457,排量平均值: 2.3294,stat,,,,,condition_stats:红页L1HF:15:加砂后:排量:mean
E0458,排量方差: 44.5358,stat,,,,,condition_stats:红页L1HF:15:加砂后:排量:var
E0459,施工泵压平均值: 42.1042,stat,,,,,condition_stats:红页L1HF:15:加砂后:施工泵压:mean
E0460,施工泵压方差: 223.4635,stat,,,,,condition_stats:红页L1HF:15:加砂后:施工泵压:var
E0461,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:15:加砂后:主缝延伸
E0462,工况时间 2024-01-11 17:11:10,time,,,,,worktype_time:红页L1HF:15:加砂后:主缝延伸
E0463,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:砂比:mean
E0464,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:砂比:var
E0465,排量平均值: 22.16,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:排量:mean
E0466,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:排量:var
E0467,施工泵压平均值: 86.2267,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:施工泵压:mean
E0468,施工泵压方差: 0.003,stat,,,,,worktype_stats:红页L1HF:15:加砂后:主缝延伸:施工泵压:var
E0469,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:15:加砂后:主缝延伸
E0470,段号 16,segment,,,,,segment:红页L1HF:16
E0471,段号时间 2024-01-12 08:03:30,time,,,,,segment_time:红页L1HF:16
E0472,砂比平均值: 9.7534,stat,,,,,segment_stats:红页L1HF:16:砂比:mean
E0473,砂比方差: 8.2606,stat,,,,,segment_stats:红页L1HF:16:砂比:var
E0474,排量平均值: 17.0401,stat,,,,,segment_stats:红页L1HF:16:排量:mean
E0475,排量方差: 100.2111,stat,,,,,segment_stats:红页L1HF:16:排量:var
E0476,施工泵压平均值: 70.1239,stat,,,,,segment_stats:红页L1HF:16:施工泵压:mean
E0477,施工泵压方差: 409.1276,stat,,,,,segment_stats:红页L1HF:16:施工泵压:var
