id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
169,时间窗 W001,施工特征,"施工泵压变化 起21.72→止21.72，变化0，均值21.72，范围[21.72, 21.72]",E00076,E00078,time_window:红页L1HF:11:1,pressure_feature:红页L1HF:11:1
170,时间窗 W001,施工特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E00076,E00079,time_window:红页L1HF:11:1,flow_feature:红页L1HF:11:1
171,时间窗 W001,砂比特征,砂比变化：0,E00076,E00080,time_window:红页L1HF:11:1,sand_feature:红页L1HF:11:1
172,段 11,包含时间窗,时间窗 W002,E00075,E00081,segment:红页L1HF:11,time_window:红页L1HF:11:2
173,时间窗 W002,采用液型,0.12%减阻水@时间窗 W002,E00081,E00082,time_window:红页L1HF:11:2,fluid_usage:红页L1HF:11:2:0.12%减阻水
174,0.12%减阻水@时间窗 W002,液型类别,液型 0.12%减阻水,E00082,E00010,fluid_usage:红页L1HF:11:2:0.12%减阻水,fluid_type:0.12%减阻水
175,0.12%减阻水@时间窗 W002,开始时间,2024-01-09 16:10:10,E00082,,fluid_usage:红页L1HF:11:2:0.12%减阻水,
176,0.12%减阻水@时间窗 W002,结束时间,2024-01-09 16:15:40,E00082,,fluid_usage:红页L1HF:11:2:0.12%减阻水,
177,0.12%减阻水@时间窗 W002,持续时间,5分钟30秒,E00082,,fluid_usage:红页L1HF:11:2:0.12%减阻水,
178,0.12%减阻水@时间窗 W002,泵压特征,"施工泵压变化 起26.17→止33.46，变化7.29，均值31.5083，范围[26.17, 33.46]",E00082,E00083,fluid_usage:红页L1HF:11:2:0.12%减阻水,pressure_feature:红页L1HF:11:2
179,0.12%减阻水@时间窗 W002,排量特征,"排量变化 起0.08→止1.99，变化1.91，均值1.7777，范围[0.08, 1.99]",E00082,E00084,fluid_usage:红页L1HF:11:2:0.12%减阻水,flow_feature:红页L1HF:11:2
180,0.12%减阻水@时间窗 W002,砂比特征,砂比变化：0,E00082,E00085,fluid_usage:红页L1HF:11:2:0.12%减阻水,sand_feature:红页L1HF:11:2
181,时间窗 W002,施工特征,"施工泵压变化 起26.17→止33.46，变化7.29，均值31.5083，范围[26.17, 33.46]",E00081,E00083,time_window:红页L1HF:11:2,pressure_feature:红页L1HF:11:2
182,时间窗 W002,施工特征,"排量变化 起0.08→止1.99，变化1.91，均值1.7777，范围[0.08, 1.99]",E00081,E00084,time_window:红页L1HF:11:2,flow_feature:红页L1HF:11:2
183,时间窗 W002,砂比特征,砂比变化：0,E00081,E00085,time_window:红页L1HF:11:2,sand_feature:红页L1HF:11:2
184,段 11,包含时间窗,时间窗 W003,E00075,E00086,segment:红页L1HF:11,time_window:红页L1HF:11:3
185,时间窗 W003,采用液型,15%HCl@时间窗 W003,E00086,E00087,time_window:红页L1HF:11:3,fluid_usage:红页L1HF:11:3:15%HCl
186,15%HCl@时间窗 W003,液型类别,液型 15%HCl,E00087,E00016,fluid_usage:红页L1HF:11:3:15%HCl,fluid_type:15%HCl
187,15%HCl@时间窗 W003,开始时间,2024-01-09 16:15:50,E00087,,fluid_usage:红页L1HF:11:3:15%HCl,
188,15%HCl@时间窗 W003,结束时间,2024-01-09 16:20:40,E00087,,fluid_usage:红页L1HF:11:3:15%HCl,
189,15%HCl@时间窗 W003,持续时间,4分钟50秒,E00087,,fluid_usage:红页L1HF:11:3:15%HCl,
190,15%HCl@时间窗 W003,泵压特征,"施工泵压变化 起33.49→止34.32，变化0.83，均值33.9907，范围[33.49, 34.32]",E00087,E00088,fluid_usage:红页L1HF:11:3:15%HCl,pressure_feature:红页L1HF:11:3
191,15%HCl@时间窗 W003,排量特征,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",E00087,E00089,fluid_usage:红页L1HF:11:3:15%HCl,flow_feature:红页L1HF:11:3
192,15%HCl@时间窗 W003,砂比特征,砂比变化：0,E00087,E00090,fluid_usage:红页L1HF:11:3:15%HCl,sand_feature:红页L1HF:11:3
193,时间窗 W003,施工特征,"施工泵压变化 起33.49→止34.32，变化0.83，均值33.9907，范围[33.49, 34.32]",E00086,E00088,time_window:红页L1HF:11:3,pressure_feature:红页L1HF:11:3
194,时间窗 W003,施工特征,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",E00086,E00089,time_window:红页L1HF:11:3,flow_feature:红页L1HF:11:3
195,时间窗 W003,砂比特征,砂比变化：0,E00086,E00090,time_window:红页L1HF:11:3,sand_feature:红页L1HF:11:3
196,段 11,包含时间窗,时间窗 W004,E00075,E00091,segment:红页L1HF:11,time_window:红页L1HF:11:4
197,时间窗 W004,采用液型,0.25%减阻水@时间窗 W004,E00091,E00092,time_window:红页L1HF:11:4,fluid_usage:红页L1HF:11:4:0.25%减阻水
198,0.25%减阻水@时间窗 W004,液型类别,液型 0.25%减阻水,E00092,E00022,fluid_usage:红页L1HF:11:4:0.25%减阻水,fluid_type:0.25%减阻水
199,0.25%减阻水@时间窗 W004,开始时间,2024-01-09 16:20:50,E00092,,fluid_usage:红页L1HF:11:4:0.25%减阻水,
200,0.25%减阻水@时间窗 W004,结束时间,2024-01-09 16:45:30,E00092,,fluid_usage:红页L1HF:11:4:0.25%减阻水,
201,0.25%减阻水@时间窗 W004,持续时间,24分钟40秒,E00092,,fluid_usage:红页L1HF:11:4:0.25%减阻水,
202,0.25%减阻水@时间窗 W004,泵压特征,"施工泵压变化 起35.67→止73.06，变化37.39，均值66.6274，范围[35.67, 91.77]",E00092,E00093,fluid_usage:红页L1HF:11:4:0.25%减阻水,pressure_feature:红页L1HF:11:4
203,0.25%减阻水@时间窗 W004,排量特征,"排量变化 起2.4→止24.08，变化21.68，均值11.0711，范围[2.4, 24.08]",E00092,E00094,fluid_usage:红页L1HF:11:4:0.25%减阻水,flow_feature:红页L1HF:11:4
204,0.25%减阻水@时间窗 W004,砂比特征,"砂比变化 起0.1→止0.1，变化0，均值0.1，范围[0.1, 0.1]",E00092,E00095,fluid_usage:红页L1HF:11:4:0.25%减阻水,sand_feature:红页L1HF:11:4
205,时间窗 W004,施工特征,"施工泵压变化 起35.67→止73.06，变化37.39，均值66.6274，范围[35.67, 91.77]",E00091,E00093,time_window:红页L1HF:11:4,pressure_feature:红页L1HF:11:4
206,时间窗 W004,施工特征,"排量变化 起2.4→止24.08，变化21.68，均值11.0711，范围[2.4, 24.08]",E00091,E00094,time_window:红页L1HF:11:4,flow_feature:红页L1HF:11:4
207,时间窗 W004,砂比特征,"砂比变化 起0.1→止0.1，变化0，均值0.1，范围[0.1, 0.1]",E00091,E00095,time_window:红页L1HF:11:4,sand_feature:红页L1HF:11:4
208,段 11,包含时间窗,时间窗 W005,E00075,E00096,segment:红页L1HF:11,time_window:红页L1HF:11:5
209,时间窗 W005,采用液型,0.12%减阻水@时间窗 W005,E00096,E00097,time_window:红页L1HF:11:5,fluid_usage:红页L1HF:11:5:0.12%减阻水
210,0.12%减阻水@时间窗 W005,液型类别,液型 0.12%减阻水,E00097,E00010,fluid_usage:红页L1HF:11:5:0.12%减阻水,fluid_type:0.12%减阻水
211,0.12%减阻水@时间窗 W005,开始时间,2024-01-09 16:45:40,E00097,,fluid_usage:红页L1HF:11:5:0.12%减阻水,
212,0.12%减阻水@时间窗 W005,结束时间,2024-01-09 18:41:40,E00097,,fluid_usage:红页L1HF:11:5:0.12%减阻水,
213,0.12%减阻水@时间窗 W005,持续时间,1小时56分钟,E00097,,fluid_usage:红页L1HF:11:5:0.12%减阻水,
214,0.12%减阻水@时间窗 W005,泵压特征,"施工泵压变化 起73.01→止84.98，变化11.97，均值79.4334，范围[62.54, 90]",E00097,E00098,fluid_usage:红页L1HF:11:5:0.12%减阻水,pressure_feature:红页L1HF:11:5
215,0.12%减阻水@时间窗 W005,排量特征,"排量变化 起24.08→止22.28，变化-1.8，均值23.1235，范围[17.73, 24.18]",E00097,E00099,fluid_usage:红页L1HF:11:5:0.12%减阻水,flow_feature:红页L1HF:11:5
216,0.12%减阻水@时间窗 W005,砂比特征,"砂比变化 起2.7→止0.3，变化-2.4，均值8.4352，范围[0.1, 14.7]",E00097,E00100,fluid_usage:红页L1HF:11:5:0.12%减阻水,sand_feature:红页L1HF:11:5
217,时间窗 W005,施工特征,"施工泵压变化 起73.01→止84.98，变化11.97，均值79.4334，范围[62.54, 90]",E00096,E00098,time_window:红页L1HF:11:5,pressure_feature:红页L1HF:11:5
218,时间窗 W005,施工特征,"排量变化 起24.08→止22.28，变化-1.8，均值23.1235，范围[17.73, 24.18]",E00096,E00099,time_window:红页L1HF:11:5,flow_feature:红页L1HF:11:5
219,时间窗 W005,砂比特征,"砂比变化 起2.7→止0.3，变化-2.4，均值8.4352，范围[0.1, 14.7]",E00096,E00100,time_window:红页L1HF:11:5,sand_feature:红页L1HF:11:5
220,段 11,包含时间窗,时间窗 W006,E00075,E00101,segment:红页L1HF:11,time_window:红页L1HF:11:6
221,时间窗 W006,采用液型,0.25%减阻水@时间窗 W006,E00101,E00102,time_window:红页L1HF:11:6,fluid_usage:红页L1HF:11:6:0.25%减阻水
222,0.25%减阻水@时间窗 W006,液型类别,液型 0.25%减阻水,E00102,E00022,fluid_usage:红页L1HF:11:6:0.25%减阻水,fluid_type:0.25%减阻水
223,0.25%减阻水@时间窗 W006,开始时间,2024-01-09 18:41:50,E00102,,fluid_usage:红页L1HF:11:6:0.25%减阻水,
224,0.25%减阻水@时间窗 W006,结束时间,2024-01-09 18:54:40,E00102,,fluid_usage:红页L1HF:11:6:0.25%减阻水,
225,0.25%减阻水@时间窗 W006,持续时间,12分钟50秒,E00102,,fluid_usage:红页L1HF:11:6:0.25%减阻水,
226,0.25%减阻水@时间窗 W006,泵压特征,"施工泵压变化 起85.02→止83.21，变化-1.81，均值82.5434，范围[79.69, 85.02]",E00102,E00103,fluid_usage:红页L1HF:11:6:0.25%减阻水,pressure_feature:红页L1HF:11:6
227,0.25%减阻水@时间窗 W006,排量特征,"排量变化 起22.28→止22.28，变化0，均值22.28，范围[22.28, 22.28]",E00102,E00104,fluid_usage:红页L1HF:11:6:0.25%减阻水,flow_feature:红页L1HF:11:6
228,0.25%减阻水@时间窗 W006,砂比特征,"砂比变化 起0.3→止0.4，变化0.1，均值7.9328，范围[0.3, 10.3]",E00102,E00105,fluid_usage:红页L1HF:11:6:0.25%减阻水,sand_feature:红页L1HF:11:6
229,时间窗 W006,施工特征,"施工泵压变化 起85.02→止83.21，变化-1.81，均值82.5434，范围[79.69, 85.02]",E00101,E00103,time_window:红页L1HF:11:6,pressure_feature:红页L1HF:11:6
230,时间窗 W006,施工特征,"排量变化 起22.28→止22.28，变化0，均值22.28，范围[22.28, 22.28]",E00101,E00104,time_window:红页L1HF:11:6,flow_feature:红页L1HF:11:6
231,时间窗 W006,砂比特征,"砂比变化 起0.3→止0.4，变化0.1，均值7.9328，范围[0.3, 10.3]",E00101,E00105,time_window:红页L1HF:11:6,sand_feature:红页L1HF:11:6
232,段 11,包含时间窗,时间窗 W007,E00075,E00106,segment:红页L1HF:11,time_window:红页L1HF:11:7
233,时间窗 W007,采用液型,0.12%减阻水@时间窗 W007,E00106,E00107,time_window:红页L1HF:11:7,fluid_usage:红页L1HF:11:7:0.12%减阻水
234,0.12%减阻水@时间窗 W007,液型类别,液型 0.12%减阻水,E00107,E00010,fluid_usage:红页L1HF:11:7:0.12%减阻水,fluid_type:0.12%减阻水
235,0.12%减阻水@时间窗 W007,开始时间,2024-01-09 18:54:50,E00107,,fluid_usage:红页L1HF:11:7:0.12%减阻水,
236,0.12%减阻水@时间窗 W007,结束时间,2024-01-09 19:29:10,E00107,,fluid_usage:红页L1HF:11:7:0.12%减阻水,
237,0.12%减阻水@时间窗 W007,持续时间,34分钟20秒,E00107,,fluid_usage:红页L1HF:11:7:0.12%减阻水,
238,0.12%减阻水@时间窗 W007,泵压特征,"施工泵压变化 起83.04→止0.26，变化-82.78，均值41.1635，范围[0.26, 83.04]",E00107,E00108,fluid_usage:红页L1HF:11:7:0.12%减阻水,pressure_feature:红页L1HF:11:7
239,0.12%减阻水@时间窗 W007,排量特征,"排量变化 起22.28→止0，变化-22.28，均值1.8209，范围[0, 22.28]",E00107,E00109,fluid_usage:红页L1HF:11:7:0.12%减阻水,flow_feature:红页L1HF:11:7
240,0.12%减阻水@时间窗 W007,砂比特征,砂比变化：0,E00107,E00110,fluid_usage:红页L1HF:11:7:0.12%减阻水,sand_feature:红页L1HF:11:7
241,时间窗 W007,施工特征,"施工泵压变化 起83.04→止0.26，变化-82.78，均值41.1635，范围[0.26, 83.04]",E00106,E00108,time_window:红页L1HF:11:7,pressure_feature:红页L1HF:11:7
242,时间窗 W007,施工特征,"排量变化 起22.28→止0，变化-22.28，均值1.8209，范围[0, 22.28]",E00106,E00109,time_window:红页L1HF:11:7,flow_feature:红页L1HF:11:7
243,时间窗 W007,砂比特征,砂比变化：0,E00106,E00110,time_window:红页L1HF:11:7,sand_feature:红页L1HF:11:7
244,井 红页L1HF,包含段,段 12,E00001,E00111,well:红页L1HF,segment:红页L1HF:12
245,段 12,包含时间窗,时间窗 W001,E00111,E00112,segment:红页L1HF:12,time_window:红页L1HF:12:1
246,时间窗 W001,采用液型,0@时间窗 W001,E00112,E00113,time_window:红页L1HF:12:1,fluid_usage:红页L1HF:12:1:0
247,0@时间窗 W001,液型类别,液型 0,E00113,E00044,fluid_usage:红页L1HF:12:1:0,fluid_type:0
248,0@时间窗 W001,开始时间,2024-01-10 07:57:30,E00113,,fluid_usage:红页L1HF:12:1:0,
249,0@时间窗 W001,结束时间,2024-01-10 11:08:00,E00113,,fluid_usage:红页L1HF:12:1:0,
250,0@时间窗 W001,持续时间,3小时10分钟30秒,E00113,,fluid_usage:红页L1HF:12:1:0,
251,0@时间窗 W001,泵压特征,"施工泵压变化 起5.51→止0.28，变化-5.23，均值66.5042，范围[0.28, 91.33]",E00113,E00114,fluid_usage:红页L1HF:12:1:0,pressure_feature:红页L1HF:12:1
252,0@时间窗 W001,排量特征,"排量变化 起0→止0，变化0，均值16.2737，范围[0, 24.41]",E00113,E00115,fluid_usage:红页L1HF:12:1:0,flow_feature:红页L1HF:12:1
253,0@时间窗 W001,砂比特征,"砂比变化 起4.6→止0.1，变化-4.5，均值9.8198，范围[0.1, 13.1]",E00113,E00116,fluid_usage:红页L1HF:12:1:0,sand_feature:红页L1HF:12:1
254,时间窗 W001,施工特征,"施工泵压变化 起5.51→止0.28，变化-5.23，均值66.5042，范围[0.28, 91.33]",E00112,E00114,time_window:红页L1HF:12:1,pressure_feature:红页L1HF:12:1
255,时间窗 W001,施工特征,"排量变化 起0→止0，变化0，均值16.2737，范围[0, 24.41]",E00112,E00115,time_window:红页L1HF:12:1,flow_feature:红页L1HF:12:1
256,时间窗 W001,砂比特征,"砂比变化 起4.6→止0.1，变化-4.5，均值9.8198，范围[0.1, 13.1]",E00112,E00116,time_window:红页L1HF:12:1,sand_feature:红页L1HF:12:1
257,井 红页L1HF,包含段,段 13,E00001,E00117,well:红页L1HF,segment:红页L1HF:13
258,段 13,包含时间窗,时间窗 W001,E00117,E00118,segment:红页L1HF:13,time_window:红页L1HF:13:1
259,时间窗 W001,采用液型,未标注液型@时间窗 W001,E00118,E00119,time_window:红页L1HF:13:1,fluid_usage:红页L1HF:13:1:未标注液型
260,未标注液型@时间窗 W001,液型类别,液型 未标注液型,E00119,E00004,fluid_usage:红页L1HF:13:1:未标注液型,fluid_type:未标注液型
261,未标注液型@时间窗 W001,开始时间,2024-01-10 14:57:40,E00119,,fluid_usage:红页L1HF:13:1:未标注液型,
262,未标注液型@时间窗 W001,结束时间,2024-01-10 14:57:40,E00119,,fluid_usage:红页L1HF:13:1:未标注液型,
263,未标注液型@时间窗 W001,持续时间,0秒,E00119,,fluid_usage:红页L1HF:13:1:未标注液型,
264,未标注液型@时间窗 W001,泵压特征,"施工泵压变化 起24.09→止24.09，变化0，均值24.09，范围[24.09, 24.09]",E00119,E00120,fluid_usage:红页L1HF:13:1:未标注液型,pressure_feature:红页L1HF:13:1
265,未标注液型@时间窗 W001,排量特征,"排量变化 起0.09→止0.09，变化0，均值0.09，范围[0.09, 0.09]",E00119,E00121,fluid_usage:红页L1HF:13:1:未标注液型,flow_feature:红页L1HF:13:1
266,未标注液型@时间窗 W001,砂比特征,砂比变化：0,E00119,E00122,fluid_usage:红页L1HF:13:1:未标注液型,sand_feature:红页L1HF:13:1
267,时间窗 W001,施工特征,"施工泵压变化 起24.09→止24.09，变化0，均值24.09，范围[24.09, 24.09]",E00118,E00120,time_window:红页L1HF:13:1,pressure_feature:红页L1HF:13:1
268,时间窗 W001,施工特征,"排量变化 起0.09→止0.09，变化0，均值0.09，范围[0.09, 0.09]",E00118,E00121,time_window:红页L1HF:13:1,flow_feature:红页L1HF:13:1
269,时间窗 W001,砂比特征,砂比变化：0,E00118,E00122,time_window:红页L1HF:13:1,sand_feature:红页L1HF:13:1
270,段 13,包含时间窗,时间窗 W002,E00117,E00123,segment:红页L1HF:13,time_window:红页L1HF:13:2
271,时间窗 W002,采用液型,0.12%减阻水@时间窗 W002,E00123,E00124,time_window:红页L1HF:13:2,fluid_usage:红页L1HF:13:2:0.12%减阻水
272,0.12%减阻水@时间窗 W002,液型类别,液型 0.12%减阻水,E00124,E00010,fluid_usage:红页L1HF:13:2:0.12%减阻水,fluid_type:0.12%减阻水
273,0.12%减阻水@时间窗 W002,开始时间,2024-01-10 14:57:50,E00124,,fluid_usage:红页L1HF:13:2:0.12%减阻水,
274,0.12%减阻水@时间窗 W002,结束时间,2024-01-10 15:00:30,E00124,,fluid_usage:红页L1HF:13:2:0.12%减阻水,
275,0.12%减阻水@时间窗 W002,持续时间,2分钟40秒,E00124,,fluid_usage:红页L1HF:13:2:0.12%减阻水,
276,0.12%减阻水@时间窗 W002,泵压特征,"施工泵压变化 起27.67→止35.59，变化7.92，均值32.885，范围[27.67, 35.59]",E00124,E00125,fluid_usage:红页L1HF:13:2:0.12%减阻水,pressure_feature:红页L1HF:13:2
277,0.12%减阻水@时间窗 W002,排量特征,"排量变化 起0.47→止2，变化1.53，均值1.7788，范围[0.47, 2]",E00124,E00126,fluid_usage:红页L1HF:13:2:0.12%减阻水,flow_feature:红页L1HF:13:2
278,0.12%减阻水@时间窗 W002,砂比特征,砂比变化：0,E00124,E00127,fluid_usage:红页L1HF:13:2:0.12%减阻水,sand_feature:红页L1HF:13:2
279,时间窗 W002,施工特征,"施工泵压变化 起27.67→止35.59，变化7.92，均值32.885，范围[27.67, 35.59]",E00123,E00125,time_window:红页L1HF:13:2,pressure_feature:红页L1HF:13:2
280,时间窗 W002,施工特征,"排量变化 起0.47→止2，变化1.53，均值1.7788，范围[0.47, 2]",E00123,E00126,time_window:红页L1HF:13:2,flow_feature:红页L1HF:13:2
281,时间窗 W002,砂比特征,砂比变化：0,E00123,E00127,time_window:红页L1HF:13:2,sand_feature:红页L1HF:13:2
282,段 13,包含时间窗,时间窗 W003,E00117,E00128,segment:红页L1HF:13,time_window:红页L1HF:13:3
283,时间窗 W003,采用液型,15%HCl@时间窗 W003,E00128,E00129,time_window:红页L1HF:13:3,fluid_usage:红页L1HF:13:3:15%HCl
284,15%HCl@时间窗 W003,液型类别,液型 15%HCl,E00129,E00016,fluid_usage:红页L1HF:13:3:15%HCl,fluid_type:15%HCl
285,15%HCl@时间窗 W003,开始时间,2024-01-10 15:00:40,E00129,,fluid_usage:红页L1HF:13:3:15%HCl,
286,15%HCl@时间窗 W003,结束时间,2024-01-10 15:05:40,E00129,,fluid_usage:红页L1HF:13:3:15%HCl,
287,15%HCl@时间窗 W003,持续时间,5分钟,E00129,,fluid_usage:红页L1HF:13:3:15%HCl,
288,15%HCl@时间窗 W003,泵压特征,"施工泵压变化 起35.75→止38.38，变化2.63，均值37.4，范围[35.75, 38.38]",E00129,E00130,fluid_usage:红页L1HF:13:3:15%HCl,pressure_feature:红页L1HF:13:3
289,15%HCl@时间窗 W003,排量特征,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",E00129,E00131,fluid_usage:红页L1HF:13:3:15%HCl,flow_feature:红页L1HF:13:3
290,15%HCl@时间窗 W003,砂比特征,砂比变化：0,E00129,E00132,fluid_usage:红页L1HF:13:3:15%HCl,sand_feature:红页L1HF:13:3
291,时间窗 W003,施工特征,"施工泵压变化 起35.75→止38.38，变化2.63，均值37.4，范围[35.75, 38.38]",E00128,E00130,time_window:红页L1HF:13:3,pressure_feature:红页L1HF:13:3
292,时间窗 W003,施工特征,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",E00128,E00131,time_window:红页L1HF:13:3,flow_feature:红页L1HF:13:3
293,时间窗 W003,砂比特征,砂比变化：0,E00128,E00132,time_window:红页L1HF:13:3,sand_feature:红页L1HF:13:3
294,段 13,包含时间窗,时间窗 W004,E00117,E00133,segment:红页L1HF:13,time_window:红页L1HF:13:4
295,时间窗 W004,采用液型,0.25%减阻水@时间窗 W004,E00133,E00134,time_window:红页L1HF:13:4,fluid_usage:红页L1HF:13:4:0.25%减阻水
296,0.25%减阻水@时间窗 W004,液型类别,液型 0.25%减阻水,E00134,E00022,fluid_usage:红页L1HF:13:4:0.25%减阻水,fluid_type:0.25%减阻水
297,0.25%减阻水@时间窗 W004,开始时间,2024-01-10 15:05:50,E00134,,fluid_usage:红页L1HF:13:4:0.25%减阻水,
298,0.25%减阻水@时间窗 W004,结束时间,2024-01-10 15:28:00,E00134,,fluid_usage:红页L1HF:13:4:0.25%减阻水,
299,0.25%减阻水@时间窗 W004,持续时间,22分钟10秒,E00134,,fluid_usage:红页L1HF:13:4:0.25%减阻水,
